,delta_time,x_bias,y_bias
275,96099586.29641579,-6.662536879009717,1.4389802246577406
276,96358786.29641579,-6.616511604913417,0.945463713250601
277,96617986.29641579,-4.985314677788461,0.6012308934661227
278,96877186.29641579,-2.1335899876522553,1.1273259251516914
279,97136386.29641579,-0.5933933332565788,1.9271619105714553
280,97395586.29641579,-0.2385224688787462,2.4818962695378533
281,97654786.29641579,-0.03957996690724635,2.957550633956488
282,97913986.29641579,-0.40817370013759025,3.444578094706579
283,98173186.29641579,-0.5438730376767268,3.728744965143202
284,98432386.29641579,-0.7043373334196025,3.8120023933425324
285,98691586.29641579,-1.3156818982514897,3.6586901517750317
286,98950786.29641579,-2.2561475965569575,3.2160462867603026
287,99209986.29641579,-3.2637331746637797,2.636642215373706
288,99469186.29641579,-1.548562942372314,3.584459565155346
289,99728386.29641579,-0.5992227813274816,4.387952777834882
290,99987586.29641579,-1.2625892326505084,4.3236960949830205
291,100246786.29641579,-2.577825416184681,4.034900733334123
292,100505986.29641579,-3.383560796686086,4.576033042984873
293,100765186.29641579,-3.13295276096139,5.392752122588621
294,101024386.29641579,-1.9867630373286302,5.482602563996957
295,101283586.29641579,-1.007012652730778,5.693373044843897
296,101542786.29641579,-0.3625074315150225,4.878840844587003
297,101801986.29641579,0.15739698931681206,4.825020320804982
298,102061186.29641579,0.3353750244891122,4.66188851345614
299,102320386.29641579,0.21577910249730145,4.715081564282605
300,102579586.29641579,0.0007399090469286107,4.554820907216597
301,102838786.29641579,-0.3050874891054082,4.399702779537159
302,103097986.29641579,-0.5459566188844435,3.7279545408846126
303,103357186.29641579,-1.3994355353887828,3.6195732951750745
304,103616386.29641579,-2.7390994485011717,2.823711626506812
305,103875586.29641579,-3.4676755858934025,3.39318778582488
306,104134786.29641579,-4.386055211768875,2.8992130614895193
307,104393986.29641579,-4.054956838994834,2.238566989612841
308,104653186.29641579,-3.9405486493194766,1.2081394250708262
309,104912386.29641579,-1.3773702151616491,1.1704430399842658
310,105171586.29641579,0.8883342406791692,1.7646311243917763
311,105430786.29641579,-1.2014088195163326,1.8548315439238297
312,105689986.29641579,-2.6973185530921384,1.4180993742726526
313,105949186.29641579,-0.09497401172221509,1.2657641357603409
314,106208386.29641579,1.4203245686104935,1.1185651206454859
315,106467586.29641579,0.12600219713558136,0.7588796478871702
316,106726786.29641579,-0.6786900113928501,0.5800744161127502
317,106985986.29641579,-0.20858840356411773,0.788414031285812
318,107245186.29641579,0.4877852698426456,0.8850557879762033
319,107504386.29641579,-1.1821927697096113,1.2366700404537274
320,107763586.29641579,-3.8247535677168156,0.559641354869939
321,108022786.29641579,-4.460874022414781,-0.4086005222666397
322,108281986.29641579,-2.5165217560816364,0.20188925671088495
323,108541186.29641579,-1.1039628917339561,0.22704234475542662
324,108800386.29641579,-1.0133296887421561,0.012717895893270523
325,109059586.29641579,-2.9841182957406223,-0.626728913378495
326,109318786.29641579,-4.822107910769363,-1.7208434494016263
327,109577986.29641579,-5.452243333093071,-1.7246076992610344
328,109837186.29641579,-4.5580526211761665,-1.0655167166717998
329,110096386.29641579,-4.0379898986391085,-0.6568458499114529
330,110355586.29641579,-4.624133235458149,-1.5338453520915771
331,110614786.29641579,-4.551544379517181,-0.951289534601357
332,110873986.29641579,-4.442972760340007,-0.8551170909060934
333,111133186.29641579,-3.3204547796865334,-0.432754064632489
334,111392386.29641579,-2.859751971741063,-0.48320655160711423
335,111651586.29641579,-1.6293117125829086,-0.4568979576401079
336,111910786.29641579,0.8879078557426505,0.10472446898943664
337,112169986.29641579,1.7017939334299286,0.0927956427440338
338,112429186.29641579,1.9739525770395479,0.21126590507305668
339,112688386.29641579,1.1463852552295068,0.4067891495671275
340,112947586.29641579,4.1946615690409015,0.7408821967975182
341,113206786.29641579,4.6912620073073965,1.1646447419418262
342,113465986.29641579,5.328101705372854,1.4924785339972897
343,113725186.29641579,5.135418305296868,1.9819080797272874
344,113984386.29641579,5.511284060888377,2.186815922889593
345,114243586.29641579,4.407669118883181,2.6962402911293597
346,114502786.29641579,5.11063777738575,2.4120383075554503
347,114761986.29641579,6.062184319097219,2.9552942786990224
348,115021186.29641579,7.392058745856151,2.9446245421792683
349,115280386.29641579,6.47412443067533,2.8306540815778547
350,115539586.29641579,6.768865251611989,2.7053758160162267
351,115798786.29641579,6.608778118834486,2.8831943042978936
352,116057986.29641579,6.196487971394139,2.5858307406514167
353,116317186.29641579,6.2329715828245424,2.3838448275669464
354,116576386.29641579,5.660153059791571,2.064815110399107
355,116835586.29641579,5.331534592860683,2.076689430941337
356,117094786.29641579,4.5314710009727115,2.312339657369792
357,117353986.29641579,3.6206591445435956,2.8423545019241203
358,117613186.29641579,3.8960021281061827,3.8724215971484766
359,117872386.29641579,4.593923823451356,3.942612588126288
360,118131586.29641579,5.657940980251749,3.6163996758786805
361,118390786.29641579,1.7186823194260503,0.03027097947034152
362,118649986.29641579,-1.9910776288384435,-2.53724312709062
363,118909186.29641579,-2.496398274414469,-3.1533644575283857
364,119168386.29641579,-4.396659917087861,-3.9782495375781237
365,119427586.29641579,-4.174247297509252,-4.5641345383417145
366,119686786.29641579,-1.3018752046632518,-4.367554553450955
367,119945986.29641579,0.29718685130494654,-4.1992438213500725
368,120205186.29641579,0.0994766344557335,-3.8987833348592362
